_id,_hash,ApplicantIncome,CoapplicantIncome,Credit_History,LoanAmount,Loan_Amount_Term,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
67b2ed4078c5c95c65158532,20ad82f83f44ca54c904380ab6f5ae4fc17c7690bb9bc24ed94db2746121a0fe,1977,997.0,1.0,50.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4078c5c95c65158533,653742f3748285c3f23d0d3e17aa03968a459ddfd934438368d6e690c1bd81af,4188,0.0,1.0,115.0,180.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4078c5c95c65158534,410427e0b6d40c7612663ef4ce932e28ddb3a8cfdc7cbc1b39317d4b7d823de1,1759,3541.0,1.0,131.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4078c5c95c65158535,87f4ea5f5fa82bd0bf10db60a16a76eac8bcba7b6826cc3b240af09bd95072ba,4288,3263.0,1.0,133.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4078c5c95c65158536,88f150c70af740bc9721b3d8e254910b595bbe2579f722e38b3f0c4ac7b34c10,4843,3806.0,1.0,151.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158537,d45514c7676294679d2538326753bacfc7174bafeaa21ee0cc0ea2a23a0f0e17,13650,0.0,1.0,146.41216216216216,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c65158538,8eea093c54e9e78a8079385c577126ef1e6253b5dec6c4b612c47eebc824e466,4652,3583.0,1.0,146.41216216216216,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158539,fc52af9bc72194803285c589a12e4ba2a0a6d4d89c2737060ee5080155f475c8,3816,754.0,1.0,160.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c6515853a,701224bb89980b033c861eea0778070456ce83337245279c4b15f07d206b8647,3052,1030.0,1.0,100.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c6515853b,d4c18b7761f0f89ff7333126f3e89ed69f107b7937157f7110f2e60bcb39e9f3,11417,1126.0,1.0,225.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c6515853c,3aa299ae8415809ba7f87f7b8dec5464cfc188875b3562c863ba63ad72add141,7333,0.0,1.0,120.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c6515853d,9bb2464e60af51382558b5ba10c37d74706c820d094a1a66b37a23918aaf6707,3800,3600.0,0.0,216.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c6515853e,f975aaf347cb128923d50c42760b7a2b3f267778b637648608ee1a40f0290c05,2071,754.0,1.0,94.0,480.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c6515853f,f5f2d5db1c8e2ba8b2405d20eb35349a827701a1edc4cca5452c478b0d832b8f,5316,0.0,1.0,136.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c65158540,2c7c37eb837f035e119274187209c487eeaa03e66533ce2f6390fd462477b213,2929,2333.0,1.0,139.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158541,917bb9740f03555be501159c806ee3e923d8f90b2f6d11bf0ed822151f71466d,3572,4114.0,0.0,152.0,342.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158542,fc70d4e5f5ef7e3c38eb5386a117e0f1a95f1ceb1437ca01c47a9a6bc5177da4,7451,0.0,1.0,146.41216216216216,360.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4178c5c95c65158543,365b309eb44df71cda2c18c70f3a7acb76b077c330c191829d23cdc40897d31b,5050,0.0,1.0,118.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158544,0adce50ef974d9b5432dd55b4ae1c2cdbaebf9bd9a8598eb232708620095676d,14583,0.0,1.0,185.0,180.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158545,39f8e17dc2716fef7883184042f9ca9a4241fa8c10da1dbca4c967576b131dfc,3167,2283.0,1.0,154.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158546,f5356bf1b3a70b3a9a824bffd7838b379bdd7cadb592802ff22db9230506f768,2214,1398.0,0.8421985815602837,85.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c65158547,06a8c893b241abaa087212092f79f90d3c86b4901b50581d675730a7a9047d7d,5568,2142.0,1.0,175.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158548,7244cb3eec5a8ef5f77cbffc167a48a692986a56543f7f2907cdbb3e0604157f,10408,0.0,1.0,259.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c65158549,6bf018afc963581c0f8987f56499fde718fd14c16547399bed817b35ff00f2ab,5667,2667.0,1.0,180.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c6515854a,5c0e9ebdb11a944d9be916bd33e9590ca0d79eca3237c158270d2ae94beb0e7a,4166,0.0,1.0,44.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c6515854b,0048b40c225fedc954f55bfa8780a4fca922cd57f211816d2fd44594b3694bca,2137,8980.0,0.0,137.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c6515854c,36b48453540995f6f4bd5cbb4796a13c2101cdda2a7ea56ea399f09e92447009,2957,0.0,1.0,81.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c6515854d,63124518af3bd5b8820236947d43be7421af7f5acacda21454958ac18a56a776,4300,2014.0,1.0,194.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c6515854e,04ea9e7558317e597e2d3c4170ed5f9d5d4c4aba60026c06767747bb71e4d045,3692,0.0,0.8421985815602837,93.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c6515854f,44cf8021a3b32644869e05181b09ae210c7f9a0de6dede6c9704dcdd93827e4d,23803,0.0,1.0,370.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158550,769868a1e3ad42923c6da89cd734251a52f7a7d8d44232a5a9e2f4fffeb253ef,3865,1640.0,1.0,146.41216216216216,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158551,6b5e135298f0d0b9b9c93a3302050bcb40ec5cd3fadea9f5409b16494e5971c4,10513,3850.0,0.0,160.0,180.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4178c5c95c65158552,ae6e2e627b19bcdc8b5fb4bf1f76edb75e076098f121a05db9d4b2e5bdc959a4,6080,2569.0,0.8421985815602837,182.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4178c5c95c65158553,5d3c076094f25a1a155ebfee1835e913603f929fc0137809b8de76a492cc14e4,20166,0.0,0.8421985815602837,650.0,480.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4178c5c95c65158554,9475fb5853bc5fe9a29cadc91ee581a21070e17afbb6825940089fed21a96609,2014,1929.0,1.0,74.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4178c5c95c65158555,abcd66d01690a092a1214afb5b512040a1dad43ca644a9b570f7a63069f08c25,2718,0.0,1.0,70.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158556,440315af42bd7c5e6b849f28fcf3238b6fa49126286fea8d191466108a8cdd2a,3459,0.0,1.0,25.0,120.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4178c5c95c65158557,ae40ccdae10ce59d8049f99d765f678a0628c7c124a3c658bd42de6986542134,4895,0.0,1.0,102.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158558,53a44923c223c204574a3c62a8f9ef7d38cee59eb9b9627c347af4340948ebe5,4000,7750.0,1.0,290.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4178c5c95c65158559,dd6dff9a7fa095ba6cc07455fb9f9a82e46d42063b522c2b3f25763f2e4b27d4,4583,0.0,1.0,84.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c6515855a,077bf773f8a88d8bb230d1b32fc5ef5b625072f3c8fd9f3bb59d239e4ba3c5a7,3316,3500.0,1.0,88.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67b2ed4278c5c95c6515855b,72c392175e3af46cb10e730000744cb01d3b541777c5e8916b3f41a2145574f5,14999,0.0,0.0,242.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c6515855c,dd4bcc2081a576ad2e54564666f293c2c503e0d774afc5fbcd3014028122b7d9,4200,1430.0,1.0,129.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c6515855d,f8214373c2d2b7f1f6a3c8a44173f65ff269dd76de785365de421f14ad06780f,5042,2083.0,1.0,185.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c6515855e,d5841fb51d370629c23bfd4f43733d265f546b864e91ff743bb84e224d53abca,5417,0.0,1.0,168.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c6515855f,49c0f90842a3277c41479a4495af78b2c26eb5a8a6b82f84bc852ea8c0564549,6950,0.0,1.0,175.0,180.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4278c5c95c65158560,58bbc7b0a18bc587502a669d666796a9e78a287cb6b6a5fe4f29fe3c2e1ca6c4,2698,2034.0,1.0,122.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158561,6e4a6118c75563513ba9137a0e06b124b6ee5d621a54c2519b330e09c6113090,11757,0.0,1.0,187.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c65158562,4ec285dad8077a125b1348d3f1f444ae14fcbcedec8f6b45259086d21e5863f1,2330,4486.0,1.0,100.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158563,f9ec9ae138714dc9a29b3fca03eb4b67c53df8817d8f79111c65d896c537ad52,14866,0.0,1.0,70.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c65158564,c61077bb7b23e5cb969b49da76557c332a64a6ac34744cc0fb2ee1b64ffdb052,1538,1425.0,1.0,30.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c65158565,a6142b2a1c5621e5a258709e02287befd9d6a4bab87f9975c1edb1fb0aa0a4fd,10000,1666.0,1.0,225.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158566,d4a4609cd46d17b7be72ec538af51106157fafcff985a48ec3ba83ceec6fcfc0,4860,830.0,1.0,125.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158567,92ba37a3d2b77682c85e2cd53870c195729d6fbaa095fca0106d5af9e4987660,6277,0.0,0.0,118.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158568,fbff0584d6fecf455ef6d025263d241fc323060e031fc7483e846ed578ba80eb,2577,3750.0,1.0,152.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67b2ed4278c5c95c65158569,f35f1ea03e1ca2f49112d1d25f19704b502532585dd73c538498dbed12c6ce68,9166,0.0,1.0,244.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c6515856a,f2e530ff3b756b4f5206b4fc370e4ae9d3efaed60112588c67492ed23b898f16,2281,0.0,1.0,113.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c6515856b,6602cfe1c8fc3e64117a807d5199bd39220f6b16056b96d9b3bede21b26ddd47,3254,0.0,1.0,50.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c6515856c,e1adb380957ef9db4acd88e586d5556d2cbf0b13f0d03123120027d3bd71bd56,39999,0.0,0.0,600.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c6515856d,5efac964f27fb49b11d792ec59a27abcf4e93d1bbf09a9096f900123fcb308ec,6000,0.0,0.8421985815602837,160.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c6515856e,15d08bc933230df4399510dc5d06ec38335c73b6a9a1d6b0f9a60d39ff9169b4,9538,0.0,1.0,187.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c6515856f,ef7afc736c9158ea3515ce57332c6ff5497107441ebd8e6642f953bfa32e9de9,2980,2083.0,1.0,120.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158570,5714bf136dfad572604e5c9b302b2179d33b49714ad8d973a84f2d5be7030c42,4583,5625.0,1.0,255.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158571,f2c9f658d94e9072aa54926026dc00ddf872c1a053e5e96002f73422b99b9e52,1863,1041.0,1.0,98.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158572,b73fe7735379d2d55ee5ff666886dd0e2880ec25847b573c54e5079cbeb931e2,7933,0.0,1.0,275.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c65158573,51466ef24a40ed9745222bf6ac6be788ea07f2ce80165cd4a00186a508f05b37,3089,1280.0,0.0,121.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c65158574,8339c8ec193a104d27ba78ac6a886921a33aaeb694dcccd5721590da19b34a3d,4167,1447.0,1.0,158.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158575,a4cebaebeb21efafe281436a175b6f4aad34941b362caa217f53f416eea6c6b1,9323,0.0,1.0,75.0,180.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4278c5c95c65158576,080c73826d11767513f82f82d1816f4bf00364f01e9e553a6d57602f9b2ed087,3707,3166.0,1.0,182.0,342.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158577,7475e0c73845df8d22d2369ba653c9cc79d813684bad1f24433e4f3a1dd1f32a,4583,0.0,1.0,112.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158578,b8d94fa746ea531c9136b3cdb1d0eac14cb78d3563b61f72c3c6de512af532ce,2439,3333.0,1.0,129.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4278c5c95c65158579,e65c40f16a028e93d0f9ef9bc65677e9ab77b3d6b3d01da7866d5e7166f3f179,2237,0.0,0.0,63.0,480.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c6515857a,e89428070c706bd78150d2f13098d548afec3fb455b174469f0debc0bb144250,8000,0.0,1.0,200.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4278c5c95c6515857b,11e0ea7a368b12ada9e8f2abbb7f5d80a0e96fbfbc89b1ee36678ecb52e978e8,1820,1769.0,1.0,95.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c6515857c,dc7c2f247a899234120a77a118101e0037fa27e48303943a15615f670c314563,51763,0.0,1.0,700.0,300.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4378c5c95c6515857d,3e12df1a19a2d1b67c4e25ed90c612c07d406d27f8a02036db1c26e03988bd04,3522,0.0,1.0,81.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c6515857e,1650a9f04512ef3d82a011acfd14072396e3ea91b41a647e2e535298ffd0db88,5708,5625.0,1.0,187.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c6515857f,a714a93737f6d5d93bb32963a00577bde256486ede86243212e78e7a42227d13,4344,736.0,1.0,87.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
67b2ed4378c5c95c65158580,5f244a130f04d23ba22f8f9ae7ed2218431455562ee6631dfa49a83da656831d,3497,1964.0,1.0,116.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158581,5c56b9e0ef8f71eb567fbb382f0a638b9961fcfbe7e84b3f696cc04dd84594eb,2045,1619.0,1.0,101.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158582,a7c949c3f6b306a52e1f1577120639378839c8355681844460a5c9dd9e482459,5516,11300.0,0.0,495.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158583,d85b666904d3b551908015fb91b18dadcb52fa4d608ac9829e2a97a57c879cae,3750,0.0,1.0,116.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158584,156a207da9b1169ca25f77a785a8025cdb83c8100ff4a0c07e3fac9417bffe8b,2333,1451.0,0.0,102.0,480.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4378c5c95c65158585,100c87f9010eb0cf95ae43b2cffc3cb5aa7793d2f0aacaad1c900149de9a9cdb,6400,7250.0,0.0,180.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67b2ed4378c5c95c65158586,bbbedfd44d0758fae8b01a5ab6f58297fcfd6b19f69fb0fcbdaad220e26fc155,1916,5063.0,0.8421985815602837,67.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158587,807931a398f7087ecbcdaf951ea38e06830225cb1f93d8f2aa9dcc78f087255c,4600,0.0,1.0,73.0,180.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158588,bb5cc420be0d4e57421e6cf51b44eefe0202f8c4b7964a3f40024f85730e6000,33846,0.0,1.0,260.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158589,0d30ba8e51f6edc82796a39195b6faa1dbd0bc78c0148f156bf6980e488a40e2,3625,0.0,1.0,108.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c6515858a,3a79dfac59d49e5e432d1fd05721c4a679728c7b06e4ea804e809ed1628f0e8e,39147,4750.0,1.0,120.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
67b2ed4378c5c95c6515858b,1384479d947433b14dc4bee288f4ec0c11d75bd885679e7d671dd15b48356d02,2178,0.0,0.0,66.0,300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67b2ed4378c5c95c6515858c,4295156d69ffb1f50ab98b4d2310641a388c4eb95208dd2152101f94e9302aaf,2383,2138.0,0.8421985815602837,58.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c6515858d,980ca3341e25beb2829fc6e119ec2a731fdb146d7a1dc87658659ec3d1f29d53,674,5296.0,1.0,168.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67b2ed4378c5c95c6515858e,6998277941481b3b667985280550d73b79acc7a64f7f1e75c8b57def9882f890,9328,0.0,1.0,188.0,180.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c6515858f,a6575e5f8916edfe58c4e9d822000cbe9ef1a694d99d3f4d5aa98f93f47a8665,4885,0.0,1.0,48.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158590,7177ce502c429538723b0c1f4ec5941cedcb986b6eb2c32133bb988103f2016a,12000,0.0,1.0,164.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158591,97287a8a6564222ab7248a672e9ef20250bcade7f31ecc833a6b05bd62473d0c,6033,0.0,1.0,160.0,360.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
67b2ed4378c5c95c65158592,ae781b28322309f9620af2244e83ba5df67d6d47a794e9bd7e55b5041beb7c89,3858,0.0,1.0,76.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67b2ed4378c5c95c65158593,a9725f6d556143d687be13f31c3f4dc5d320cd76150a6ef6e892b5d06f0772df,4191,0.0,1.0,120.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67b2ed4378c5c95c65158594,7f36b03af9459824256e44e90b1a4b764f7cf8efbab6e0cd51e3ad52ebfc488a,3125,2583.0,1.0,170.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
